"","Taxa","eDNA_16S","verts_count"
"1382","Amblyraja_radiata",0,0
"1383","Argentina_silus",0,0
"1384","Benthosema_glaciale",0.405665588,0
"1385","Centroscyllium_fabricii",0,0
"1386","Citharichthys_arctifrons",0,1
"1387","Clupea_harengus",0,30
"1388","Enchelyopus_cimbrius",0,0
"1389","Glyptocephalus_cynoglossus",0,0
"1390","Helicolenus_dactylopterus",0,0
"1391","Hippoglossus_hippoglossus",0,0
"1392","Leptoclinus_maculatus",0,0
"1393","Leucoraja_erinacea",0,0
"1394","Lophius_americanus",0,0
"1395","Lumpenus_lampretaeformis",0,0
"1396","Melanogrammus_aeglefinus",0,393
"1397","Merluccius_albidus",0,0
"1398","Merluccius_bilinearis",0,522
"1399","Myoxocephalus_octodecemspinosus",0,0
"1400","Notoscopelus_elongatus",0,0
"1401","Phycis_chesteri",0,0
"1402","Pollachius_virens",0,1
"1403","Scomber_scombrus",0,0
"1404","Sebastes",0,0
"1405","Squalus_acanthias",0.008956048,0
"1406","Tautogolabrus_adspersus",0,0
"1407","Triglops_murrayi",0,0
"1408","Urophycis_chuss",0,43
"1409","Urophycis_tenuis",0,1
"1410","Zoarces_americanus",0,0
"1411","Alosa_pseudoharengus",0,0
"1412","Amblyraja_radiata",0,0
"1413","Argentina_silus",0,0
"1414","Benthosema_glaciale",0,0
"1415","Centroscyllium_fabricii",0,0
"1416","Citharichthys_arctifrons",0,0
"1417","Clupea_harengus",0,0.951086957
"1418","Enchelyopus_cimbrius",0,0
"1419","Glyptocephalus_cynoglossus",0,0
"1420","Helicolenus_dactylopterus",0,0
"1421","Hippoglossus_hippoglossus",0,0
"1422","Leptoclinus_maculatus",0,0
"1423","Leucoraja_erinacea",0.093212351,0
"1424","Lophius_americanus",0.024946345,0.951086957
"1425","Lumpenus_lampretaeformis",0,0
"1426","Melanogrammus_aeglefinus",0.231195298,1385.733696
"1427","Merluccius_albidus",0,0
"1428","Merluccius_bilinearis",0.046449396,6.657608696
"1429","Myoxocephalus_octodecemspinosus",0.03718094,0.951086957
"1430","Notoscopelus_elongatus",0,0
"1431","Phycis_chesteri",0,0
"1432","Pollachius_virens",0,0.951086957
"1433","Scomber_scombrus",0.020005375,0
"1434","Sebastes",0,0
"1435","Squalus_acanthias",0,4.755434783
"1436","Tautogolabrus_adspersus",0.09394853,0
"1437","Triglops_murrayi",0,0
"1438","Urophycis_chuss",0,0
"1439","Urophycis_tenuis",0,0
"1440","Zoarces_americanus",0.087422244,3.804347826
"1441","Alosa_pseudoharengus",0,0
"1442","Amblyraja_radiata",0,0
"1443","Argentina_silus",0,0
"1444","Benthosema_glaciale",0,0
"1445","Centroscyllium_fabricii",0,0
"1446","Citharichthys_arctifrons",0,0
"1447","Clupea_harengus",0.01959185,0
"1448","Enchelyopus_cimbrius",0,0
"1449","Glyptocephalus_cynoglossus",0,0
"1450","Helicolenus_dactylopterus",0,0
"1451","Hippoglossus_hippoglossus",0,1.912568306
"1452","Leptoclinus_maculatus",0,0
"1453","Leucoraja_erinacea",0.21375351,0
"1454","Lophius_americanus",0,0
"1455","Lumpenus_lampretaeformis",0,0
"1456","Melanogrammus_aeglefinus",0,805.1912568
"1457","Merluccius_albidus",0,0
"1458","Merluccius_bilinearis",0.183918684,3.825136612
"1459","Myoxocephalus_octodecemspinosus",0,2.868852459
"1460","Notoscopelus_elongatus",0,0
"1461","Phycis_chesteri",0,0
"1462","Pollachius_virens",0,3.825136612
"1463","Scomber_scombrus",0,0
"1464","Sebastes",0,0
"1465","Squalus_acanthias",0,6.693989071
"1466","Tautogolabrus_adspersus",0,22.95081967
"1467","Triglops_murrayi",0,0
"1468","Urophycis_chuss",0.059214757,0
"1469","Urophycis_tenuis",0,0
"1470","Zoarces_americanus",0.086335901,0
"1471","Alosa_pseudoharengus",0,0
"1472","Amblyraja_radiata",0,0
"1473","Argentina_silus",0,0
"1474","Benthosema_glaciale",0,0
"1475","Centroscyllium_fabricii",0,0
"1476","Citharichthys_arctifrons",0,0
"1477","Clupea_harengus",0,0
"1478","Enchelyopus_cimbrius",0,0
"1479","Glyptocephalus_cynoglossus",0,0
"1480","Helicolenus_dactylopterus",0,0
"1481","Hippoglossus_hippoglossus",0,0
"1482","Leptoclinus_maculatus",0,0
"1483","Leucoraja_erinacea",0.274693855,12.78089888
"1484","Lophius_americanus",0.114350746,0.983146067
"1485","Lumpenus_lampretaeformis",0,0
"1486","Melanogrammus_aeglefinus",0.13752563,576.1235955
"1487","Merluccius_albidus",0,0
"1488","Merluccius_bilinearis",0.032956491,21.62921348
"1489","Myoxocephalus_octodecemspinosus",0.104230545,149.4382022
"1490","Notoscopelus_elongatus",0,0
"1491","Phycis_chesteri",0,0
"1492","Pollachius_virens",0,0
"1493","Scomber_scombrus",0,0
"1494","Sebastes",0,0
"1495","Squalus_acanthias",0.208762062,233.988764
"1496","Tautogolabrus_adspersus",0,0.983146067
"1497","Triglops_murrayi",0,5.898876404
"1498","Urophycis_chuss",0,0
"1499","Urophycis_tenuis",0.042850962,0.983146067
"1500","Zoarces_americanus",0,1.966292135
"1501","Alosa_pseudoharengus",0,0
"1502","Amblyraja_radiata",0,0
"1503","Argentina_silus",0,0
"1504","Benthosema_glaciale",0,0
"1505","Centroscyllium_fabricii",0,0
"1506","Citharichthys_arctifrons",0,0
"1507","Clupea_harengus",0,0
"1508","Enchelyopus_cimbrius",0,0
"1509","Glyptocephalus_cynoglossus",0,0
"1510","Helicolenus_dactylopterus",0,0
"1511","Hippoglossus_hippoglossus",0,0
"1512","Leptoclinus_maculatus",0,0
"1513","Leucoraja_erinacea",0.368300413,28
"1514","Lophius_americanus",0,1
"1515","Lumpenus_lampretaeformis",0,0
"1516","Melanogrammus_aeglefinus",0,9
"1517","Merluccius_albidus",0,0
"1518","Merluccius_bilinearis",0.337625321,80
"1519","Myoxocephalus_octodecemspinosus",0,3
"1520","Notoscopelus_elongatus",0,0
"1521","Phycis_chesteri",0,0
"1522","Pollachius_virens",0,0
"1523","Scomber_scombrus",0,0
"1524","Sebastes",0,0
"1525","Squalus_acanthias",0,1
"1526","Tautogolabrus_adspersus",0,0
"1527","Triglops_murrayi",0,0
"1528","Urophycis_chuss",0.176875087,4
"1529","Urophycis_tenuis",0.056546611,0
"1530","Zoarces_americanus",0,0
"1531","Alosa_pseudoharengus",0,0
"1532","Amblyraja_radiata",0,0
"1533","Argentina_silus",0,0
"1534","Benthosema_glaciale",0,0
"1535","Centroscyllium_fabricii",0,0
"1536","Citharichthys_arctifrons",0,0
"1537","Clupea_harengus",0,0
"1538","Enchelyopus_cimbrius",0,0
"1539","Glyptocephalus_cynoglossus",0,0
"1540","Helicolenus_dactylopterus",0,0
"1541","Hippoglossus_hippoglossus",0,0
"1542","Leptoclinus_maculatus",0,0
"1543","Leucoraja_erinacea",0.008214931,3.017241379
"1544","Lophius_americanus",0,0
"1545","Lumpenus_lampretaeformis",0,0
"1546","Melanogrammus_aeglefinus",0,8.045977011
"1547","Merluccius_albidus",0,0
"1548","Merluccius_bilinearis",0.424707123,26.14942529
"1549","Myoxocephalus_octodecemspinosus",0,0
"1550","Notoscopelus_elongatus",0,0
"1551","Phycis_chesteri",0,0
"1552","Pollachius_virens",0,0
"1553","Scomber_scombrus",0,0
"1554","Sebastes",0,0
"1555","Squalus_acanthias",0.01336924,0
"1556","Tautogolabrus_adspersus",0,0
"1557","Triglops_murrayi",0,0
"1558","Urophycis_chuss",0.497682558,5.028735632
"1559","Urophycis_tenuis",0,0
"1560","Zoarces_americanus",0,0
"1561","Alosa_pseudoharengus",0,0
"1562","Amblyraja_radiata",0,0
"1563","Argentina_silus",0,0
"1564","Benthosema_glaciale",0,0
"1565","Centroscyllium_fabricii",0,0
"1566","Citharichthys_arctifrons",0,0.994318182
"1567","Clupea_harengus",0,0
"1568","Enchelyopus_cimbrius",0,0
"1569","Glyptocephalus_cynoglossus",0,0
"1570","Helicolenus_dactylopterus",0,0
"1571","Hippoglossus_hippoglossus",0,0
"1572","Leptoclinus_maculatus",0,0
"1573","Leucoraja_erinacea",0.648134655,0
"1574","Lophius_americanus",0,0
"1575","Lumpenus_lampretaeformis",0,0
"1576","Melanogrammus_aeglefinus",0,265.4829545
"1577","Merluccius_albidus",0,0
"1578","Merluccius_bilinearis",0,0
"1579","Myoxocephalus_octodecemspinosus",0,0
"1580","Notoscopelus_elongatus",0,0
"1581","Phycis_chesteri",0,0
"1582","Pollachius_virens",0,0
"1583","Scomber_scombrus",0,0
"1584","Sebastes",0,0
"1585","Squalus_acanthias",0,67.61363636
"1586","Tautogolabrus_adspersus",0,0
"1587","Triglops_murrayi",0,0
"1588","Urophycis_chuss",0,0
"1589","Urophycis_tenuis",0,0
"1590","Zoarces_americanus",0,0
"1591","Alosa_pseudoharengus",0,0
"1592","Amblyraja_radiata",0,0
"1593","Argentina_silus",0,0
"1594","Benthosema_glaciale",0,0
"1595","Centroscyllium_fabricii",0,0
"1596","Citharichthys_arctifrons",0,0
"1597","Clupea_harengus",0,0
"1598","Enchelyopus_cimbrius",0,0
"1599","Glyptocephalus_cynoglossus",0,0
"1600","Helicolenus_dactylopterus",0,0
"1601","Hippoglossus_hippoglossus",0,0
"1602","Leptoclinus_maculatus",0,0
"1603","Leucoraja_erinacea",0,0.983146067
"1604","Lophius_americanus",0.025177944,0.983146067
"1605","Lumpenus_lampretaeformis",0,0
"1606","Melanogrammus_aeglefinus",0.003861123,1405.898876
"1607","Merluccius_albidus",0,0
"1608","Merluccius_bilinearis",0,0
"1609","Myoxocephalus_octodecemspinosus",0.007513271,0
"1610","Notoscopelus_elongatus",0,0
"1611","Phycis_chesteri",0,0
"1612","Pollachius_virens",0,0
"1613","Scomber_scombrus",0,0
"1614","Sebastes",0,0
"1615","Squalus_acanthias",0,373.5955056
"1616","Tautogolabrus_adspersus",0,0
"1617","Triglops_murrayi",0.003255237,0
"1618","Urophycis_chuss",0,0
"1619","Urophycis_tenuis",0,1.966292135
"1620","Zoarces_americanus",0,0
